,time,open,high,low,close,tick_volume,spread,real_volume
110,1420750800,1.17988,1.17993,1.17794,1.17834,2620,17,0
111,1420754400,1.17832,1.17909,1.17824,1.17876,1667,17,0
112,1420758000,1.17876,1.17959,1.17874,1.1791,1337,17,0
113,1420761600,1.17908,1.17942,1.17864,1.17898,879,17,0
114,1420765200,1.17899,1.17932,1.17861,1.17911,1621,17,0
115,1420768800,1.17911,1.17962,1.1789399999999999,1.17951,1885,17,0
116,1420772400,1.17951,1.18102,1.17944,1.18001,2946,17,0
117,1420776000,1.18001,1.18084,1.17991,1.18058,2065,17,0
118,1420779600,1.18059,1.18073,1.18002,1.18024,1433,17,0
119,1420783200,1.18024,1.18119,1.18024,1.1804999999999999,1813,17,0
120,1420786800,1.1804999999999999,1.18142,1.1804999999999999,1.18096,2079,17,0
121,1420790400,1.18096,1.18109,1.1791800000000001,1.1791800000000001,2137,17,0
122,1420794000,1.1791800000000001,1.17986,1.17841,1.17925,3642,17,0
123,1420797600,1.17926,1.18076,1.17913,1.18047,4459,17,0
124,1420801200,1.18052,1.18193,1.1797,1.18153,5070,17,0
125,1420804800,1.18155,1.18189,1.18052,1.18125,4377,17,0
126,1420808400,1.18125,1.18191,1.1807400000000001,1.18089,3651,17,0
127,1420812000,1.18088,1.1817199999999999,1.18084,1.1816200000000001,3939,17,0
128,1420815600,1.18164,1.18315,1.17617,1.17869,11772,17,0
129,1420819200,1.17869,1.1796,1.17719,1.17829,8907,17,0
130,1420822800,1.17829,1.18374,1.17828,1.18314,8775,17,0
131,1420826400,1.18317,1.1844000000000001,1.18218,1.18288,7016,17,0
132,1420830000,1.18287,1.1843,1.18279,1.1829399999999999,3769,17,0
133,1420833600,1.18298,1.18422,1.18297,1.18374,2578,17,0
134,1420837200,1.18376,1.18452,1.18306,1.18407,2225,17,0
135,1420840800,1.1840600000000001,1.18428,1.18335,1.18424,2090,17,0
136,1420844400,1.18424,1.18435,1.18305,1.18396,1414,17,0
137,1421020800,1.18452,1.18687,1.18444,1.1865700000000001,1046,17,0
138,1421024400,1.18658,1.18691,1.1856,1.18689,2189,17,0
139,1421028000,1.18689,1.18689,1.18603,1.1865999999999999,1724,17,0
140,1421031600,1.18659,1.18663,1.185,1.1856200000000001,1886,17,0
141,1421035200,1.1856200000000001,1.18574,1.18457,1.18468,2026,17,0
142,1421038800,1.18468,1.18622,1.18444,1.18543,2028,17,0
143,1421042400,1.18542,1.18561,1.18491,1.18524,1121,17,0
144,1421046000,1.18524,1.18621,1.18509,1.18608,1513,17,0
145,1421049600,1.18606,1.187,1.18552,1.18554,2433,17,0
146,1421053200,1.18556,1.18578,1.18491,1.18534,2799,17,0
147,1421056800,1.18533,1.18537,1.18092,1.18147,6531,17,0
148,1421060400,1.18148,1.18238,1.18044,1.18125,5150,17,0
149,1421064000,1.18123,1.18145,1.1792,1.17943,4929,17,0
150,1421067600,1.17943,1.1807699999999999,1.17875,1.17983,3847,17,0
151,1421071200,1.17984,1.18035,1.17853,1.17895,4107,17,0
152,1421074800,1.17892,1.18256,1.17884,1.18229,5089,17,0
153,1421078400,1.1823,1.18443,1.18094,1.1838899999999999,6104,17,0
154,1421082000,1.1839,1.18425,1.18155,1.18159,6736,17,0
155,1421085600,1.18159,1.18314,1.18083,1.18304,4580,17,0
156,1421089200,1.18304,1.18305,1.18164,1.18251,3011,17,0
157,1421092800,1.18253,1.1844000000000001,1.18246,1.18408,3051,17,0
158,1421096400,1.1841,1.18451,1.18367,1.18386,2211,17,0
159,1421100000,1.18387,1.18396,1.18323,1.18364,1751,17,0
160,1421103600,1.18365,1.18367,1.1831800000000001,1.18331,968,17,0
161,1421107200,1.18321,1.18336,1.18281,1.18285,658,17,0
162,1421110800,1.1828400000000001,1.18312,1.18262,1.18312,1097,17,0
163,1421114400,1.18312,1.18424,1.18225,1.1841,2971,17,0
164,1421118000,1.18412,1.18474,1.18346,1.18433,3204,17,0
165,1421121600,1.18432,1.18453,1.18373,1.18448,2179,17,0
166,1421125200,1.18449,1.18589,1.18442,1.1844999999999999,1978,17,0
167,1421128800,1.18451,1.18473,1.1831800000000001,1.1835499999999999,2771,17,0
168,1421132400,1.18359,1.18376,1.18227,1.18272,2616,17,0
169,1421136000,1.18274,1.18343,1.18189,1.18292,2745,17,0
170,1421139600,1.18296,1.18514,1.18282,1.18496,4073,17,0
171,1421143200,1.18496,1.18496,1.18164,1.1820599999999999,5505,17,0
172,1421146800,1.1820599999999999,1.18255,1.17933,1.18075,5980,17,0
173,1421150400,1.1807400000000001,1.1810100000000001,1.1789,1.1801300000000001,4534,17,0
174,1421154000,1.1801300000000001,1.18094,1.1785700000000001,1.17923,4546,17,0
175,1421157600,1.17924,1.17978,1.17748,1.17801,5027,17,0
176,1421161200,1.17803,1.17932,1.17663,1.17689,5131,17,0
177,1421164800,1.17689,1.1779,1.17553,1.17607,6185,17,0
178,1421168400,1.17606,1.17949,1.17526,1.17805,6452,17,0
179,1421172000,1.17807,1.17991,1.17708,1.17777,5542,17,0
180,1421175600,1.17776,1.17954,1.17726,1.17837,3893,17,0
181,1421179200,1.1784,1.17872,1.17648,1.17661,4682,17,0
182,1421182800,1.17659,1.17797,1.17598,1.17635,4272,17,0
183,1421186400,1.17634,1.17736,1.1758,1.17706,3022,17,0
184,1421190000,1.17705,1.17771,1.17699,1.17719,1221,17,0
185,1421193600,1.17715,1.17768,1.17658,1.1775,565,17,0
186,1421197200,1.17753,1.17788,1.17747,1.17761,1497,17,0
187,1421200800,1.17761,1.17816,1.17696,1.1770100000000001,3559,17,0
188,1421204400,1.17697,1.17729,1.17634,1.17729,3112,17,0
189,1421208000,1.1773,1.17791,1.17669,1.17784,3785,17,0
190,1421211600,1.17784,1.17788,1.17726,1.1773,2105,17,0
191,1421215200,1.17729,1.17861,1.17728,1.1785,1939,17,0
192,1421218800,1.17851,1.17938,1.17841,1.1791,3199,17,0
193,1421222400,1.17909,1.17946,1.17843,1.17847,4016,17,0
194,1421226000,1.17847,1.18079,1.178,1.17993,4659,17,0
195,1421229600,1.17993,1.18105,1.17732,1.17917,8385,17,0
196,1421233200,1.17916,1.17959,1.17266,1.17438,8185,17,0
197,1421236800,1.17436,1.17609,1.17383,1.17578,5283,17,0
198,1421240400,1.1757900000000001,1.17593,1.17368,1.17534,5406,17,0
199,1421244000,1.17536,1.17596,1.17423,1.17568,4855,17,0
200,1421247600,1.17568,1.18456,1.17545,1.18246,9362,17,0
201,1421251200,1.18246,1.18391,1.17874,1.17898,8874,17,0
202,1421254800,1.17899,1.17964,1.17708,1.17855,7477,17,0
203,1421258400,1.17856,1.18103,1.17856,1.18056,5668,17,0
204,1421262000,1.18054,1.18131,1.17839,1.17868,3960,17,0
205,1421265600,1.17869,1.17919,1.17788,1.17847,3894,17,0
206,1421269200,1.17846,1.17853,1.1774499999999999,1.17758,3657,17,0
207,1421272800,1.17758,1.1791800000000001,1.17758,1.17888,2775,17,0
208,1421276400,1.1789,1.17901,1.17795,1.17878,1353,17,0
209,1421280000,1.17887,1.1791800000000001,1.17834,1.17885,685,17,0
210,1421283600,1.17887,1.17889,1.17831,1.17832,1462,17,0
211,1421287200,1.1783299999999999,1.179,1.17721,1.17752,3133,17,0
212,1421290800,1.17752,1.17798,1.17717,1.17742,2337,17,0
213,1421294400,1.17742,1.17814,1.17729,1.17794,2114,17,0
214,1421298000,1.17794,1.17868,1.17782,1.178,1416,17,0
215,1421301600,1.17799,1.17846,1.17732,1.17737,1820,17,0
216,1421305200,1.17736,1.17755,1.17643,1.17668,1946,17,0
217,1421308800,1.17667,1.17718,1.17591,1.17715,2330,17,0
218,1421312400,1.17716,1.17855,1.17672,1.17765,4148,17,0
219,1421316000,1.17764,1.17769,1.1749100000000001,1.17587,5469,17,0
220,1421319600,1.17587,1.17651,1.15791,1.17224,10279,17,0
221,1421323200,1.1722299999999999,1.1773,1.16669,1.16855,13249,17,0
222,1421326800,1.1685699999999999,1.17318,1.16658,1.1692,10569,17,0
223,1421330400,1.1691799999999999,1.17463,1.1679,1.17363,12240,17,0
224,1421334000,1.17363,1.17404,1.16899,1.16982,12989,17,0
225,1421337600,1.16978,1.17029,1.16168,1.1630099999999999,13894,17,0
226,1421341200,1.16314,1.16446,1.1585,1.15851,15703,17,0
227,1421344800,1.1585,1.16096,1.1567,1.15941,13429,17,0
228,1421348400,1.15948,1.16095,1.15914,1.16002,8995,17,0
229,1421352000,1.16009,1.16354,1.15973,1.16153,8360,17,0
230,1421355600,1.16153,1.16204,1.16022,1.16121,6618,17,0
231,1421359200,1.16122,1.16225,1.16051,1.16176,5127,17,0
232,1421362800,1.16175,1.16344,1.1606,1.16314,4754,17,0
233,1421366400,1.16315,1.16354,1.16172,1.16255,1664,17,0
234,1421370000,1.16254,1.16388,1.16229,1.16355,3809,17,0
235,1421373600,1.16354,1.1638,1.16103,1.16154,5657,17,0
236,1421377200,1.16153,1.1629,1.1599,1.16263,5344,17,0
237,1421380800,1.16265,1.16385,1.16249,1.1631,5231,17,0
238,1421384400,1.16311,1.16456,1.16303,1.16384,4229,17,0
239,1421388000,1.1638600000000001,1.16407,1.16293,1.16303,2948,17,0
240,1421391600,1.16304,1.16351,1.16246,1.16284,3510,17,0
241,1421395200,1.16284,1.16419,1.16206,1.16349,5355,17,0
242,1421398800,1.16349,1.1648,1.1623,1.16314,7465,17,0
243,1421402400,1.16313,1.16452,1.16112,1.16129,8721,17,0
244,1421406000,1.16132,1.16366,1.16107,1.16278,8073,17,0
245,1421409600,1.16275,1.16345,1.15939,1.15992,8142,17,0
246,1421413200,1.15998,1.16033,1.15747,1.15856,7252,17,0
247,1421416800,1.15856,1.15964,1.15794,1.15888,6211,17,0
248,1421420400,1.15888,1.16088,1.15736,1.1583700000000001,9060,17,0
249,1421424000,1.15835,1.15849,1.15371,1.1549800000000001,11807,17,0
250,1421427600,1.1549800000000001,1.15515,1.14591,1.14911,14949,17,0
251,1421431200,1.14913,1.15273,1.14884,1.15157,10385,17,0
252,1421434800,1.15156,1.15471,1.15109,1.15468,6970,17,0
253,1421438400,1.15467,1.1565699999999999,1.15309,1.15387,6007,17,0
254,1421442000,1.15381,1.15841,1.15322,1.15841,5169,17,0
255,1421445600,1.15842,1.15885,1.15616,1.1568,4200,17,0
256,1421449200,1.1568,1.15738,1.15525,1.15601,2340,17,0
257,1421625600,1.15499,1.15669,1.15499,1.15632,740,17,0
258,1421629200,1.15634,1.15727,1.15589,1.15602,1937,17,0
259,1421632800,1.15604,1.15648,1.15522,1.15604,3180,17,0
260,1421636400,1.15603,1.15733,1.1556899999999999,1.15694,3475,17,0
261,1421640000,1.15695,1.15732,1.15552,1.15554,2611,17,0
262,1421643600,1.15554,1.15611,1.1553,1.15601,2366,17,0
263,1421647200,1.15603,1.15616,1.15537,1.15561,1791,17,0
264,1421650800,1.15561,1.15619,1.15524,1.15606,2445,17,0
265,1421654400,1.15604,1.15704,1.15513,1.15678,3231,17,0
266,1421658000,1.1568,1.15848,1.15541,1.15585,5861,17,0
267,1421661600,1.15583,1.15885,1.15506,1.15863,5946,17,0
268,1421665200,1.15828,1.16275,1.15817,1.16153,6637,17,0
269,1421668800,1.16153,1.16154,1.15887,1.15999,5248,17,0
270,1421672400,1.1599599999999999,1.16075,1.15849,1.15873,5485,17,0
271,1421676000,1.15875,1.16104,1.1585,1.1605699999999999,5408,17,0
272,1421679600,1.16058,1.16225,1.15998,1.16098,5816,17,0
273,1421683200,1.16098,1.16254,1.15995,1.16207,5368,17,0
274,1421686800,1.16208,1.16381,1.16134,1.16303,6039,17,0
275,1421690400,1.16306,1.1638,1.16196,1.16211,4601,17,0
276,1421694000,1.1621,1.16288,1.16021,1.1608100000000001,2671,17,0
277,1421697600,1.1608100000000001,1.16161,1.16017,1.16136,1860,17,0
278,1421701200,1.16143,1.1615199999999999,1.16004,1.16004,1473,17,0
279,1421704800,1.16006,1.16095,1.16004,1.16083,1329,17,0
280,1421708400,1.16084,1.161,1.16038,1.16062,1335,17,0
281,1421712000,1.16059,1.16085,1.16021,1.16037,373,17,0
282,1421715600,1.16036,1.16059,1.15904,1.15939,2540,17,0
283,1421719200,1.15939,1.1601,1.15825,1.15825,2752,17,0
284,1421722800,1.1582,1.15884,1.1571799999999999,1.15879,4265,17,0
285,1421726400,1.15881,1.15888,1.15793,1.15811,3538,17,0
286,1421730000,1.15812,1.15848,1.1575199999999999,1.15799,2189,17,0
287,1421733600,1.158,1.15824,1.15737,1.15766,1687,17,0
288,1421737200,1.15765,1.15853,1.15744,1.15832,2246,17,0
289,1421740800,1.15834,1.15839,1.15675,1.1571500000000001,3298,17,0
290,1421744400,1.1571500000000001,1.15923,1.15674,1.15899,5813,17,0
291,1421748000,1.15899,1.15918,1.15713,1.15883,6064,17,0
292,1421751600,1.15883,1.16085,1.15763,1.16045,7005,17,0
293,1421755200,1.16045,1.16141,1.15861,1.16053,6641,17,0
294,1421758800,1.16054,1.16056,1.15685,1.15815,5539,17,0
295,1421762400,1.15816,1.15937,1.15734,1.15899,4749,17,0
296,1421766000,1.1589800000000001,1.1604700000000001,1.15766,1.16035,5451,17,0
297,1421769600,1.16033,1.16033,1.15775,1.15846,6308,17,0
298,1421773200,1.15843,1.1589,1.15699,1.15724,6531,17,0
299,1421776800,1.15729,1.15836,1.15545,1.15575,6310,17,0
300,1421780400,1.15575,1.1567,1.15431,1.15467,4107,17,0
301,1421784000,1.15467,1.15548,1.1540300000000001,1.1550799999999999,2670,17,0
302,1421787600,1.1550799999999999,1.15529,1.15395,1.15497,2367,17,0
303,1421791200,1.15487,1.15521,1.15455,1.15503,2064,17,0
304,1421794800,1.15502,1.15564,1.15483,1.15488,1819,17,0
305,1421798400,1.1549,1.15549,1.1548,1.15538,974,17,0
306,1421802000,1.15538,1.15563,1.15418,1.15446,1786,17,0
307,1421805600,1.15445,1.1557,1.15406,1.15502,2518,17,0
308,1421809200,1.15504,1.15642,1.155,1.15605,2089,17,0
309,1421812800,1.15606,1.15672,1.15577,1.1566,2018,17,0
310,1421816400,1.1566,1.15721,1.15622,1.15678,3814,17,0
311,1421820000,1.15678,1.15747,1.15618,1.15649,2645,17,0
312,1421823600,1.1565,1.1575,1.15604,1.15739,2076,17,0
313,1421827200,1.1574,1.15875,1.15734,1.15804,3496,17,0
314,1421830800,1.15804,1.15839,1.15528,1.15564,5122,17,0
315,1421834400,1.15564,1.15754,1.15463,1.1571500000000001,6499,17,0
316,1421838000,1.15716,1.15851,1.15636,1.15698,6227,17,0
317,1421841600,1.15698,1.1582,1.15641,1.15705,4889,17,0
318,1421845200,1.15705,1.15831,1.1565699999999999,1.15757,4495,17,0
319,1421848800,1.15755,1.1592500000000001,1.15704,1.15886,4359,17,0
320,1421852400,1.15885,1.1636199999999999,1.15863,1.16321,8483,17,0
321,1421856000,1.16321,1.16791,1.15641,1.16389,13264,17,0
322,1421859600,1.16388,1.16583,1.15802,1.15859,12880,17,0
323,1421863200,1.1586,1.16126,1.15802,1.15826,8004,17,0
324,1421866800,1.15827,1.15839,1.15652,1.15733,5144,17,0
325,1421870400,1.15732,1.15766,1.15612,1.15726,3116,17,0
326,1421874000,1.15725,1.15952,1.15725,1.15897,3510,17,0
327,1421877600,1.15897,1.15906,1.15786,1.1587399999999999,2712,17,0
328,1421881200,1.15875,1.16107,1.15866,1.16088,1975,17,0
329,1421884800,1.16092,1.16165,1.16065,1.16132,776,17,0
330,1421888400,1.16133,1.16286,1.16065,1.16137,2437,17,0
331,1421892000,1.16137,1.16157,1.1589800000000001,1.16043,2985,17,0
332,1421895600,1.16043,1.16182,1.15972,1.15972,2827,17,0
333,1421899200,1.15973,1.16044,1.1595900000000001,1.16036,2400,17,0
334,1421902800,1.16035,1.16065,1.15968,1.16049,1929,17,0
335,1421906400,1.1605,1.16084,1.15976,1.1598,1564,17,0
336,1421910000,1.15979,1.16004,1.15879,1.15901,1956,17,0
337,1421913600,1.15901,1.15907,1.15773,1.15773,2441,17,0
338,1421917200,1.15773,1.1593499999999999,1.15746,1.15767,3757,17,0
339,1421920800,1.15767,1.16166,1.15765,1.16011,7078,17,0
340,1421924400,1.16011,1.16285,1.1601,1.16226,5408,17,0
341,1421928000,1.16227,1.1638,1.16059,1.16259,5425,17,0
342,1421931600,1.16259,1.16437,1.16172,1.16258,4786,17,0
343,1421935200,1.16256,1.16504,1.15882,1.163,8175,17,0
344,1421938800,1.16304,1.1637,1.15109,1.15616,13596,17,0
345,1421942400,1.15618,1.15649,1.14517,1.14627,17831,17,0
346,1421946000,1.14626,1.14904,1.14127,1.14165,13274,17,0
347,1421949600,1.14167,1.14313,1.14033,1.14123,9006,17,0
348,1421953200,1.14124,1.14145,1.13756,1.1381999999999999,8094,17,0
349,1421956800,1.13821,1.13837,1.13621,1.13757,5779,17,0
350,1421960400,1.13758,1.13916,1.13685,1.13782,4000,17,0
351,1421964000,1.13781,1.13814,1.13513,1.13598,3750,17,0
352,1421967600,1.13597,1.13658,1.13154,1.13645,5380,17,0
353,1421971200,1.13646,1.13695,1.13508,1.13689,1173,17,0
354,1421974800,1.1368800000000001,1.13734,1.13419,1.13459,3175,17,0
355,1421978400,1.13458,1.13676,1.13381,1.13609,4051,17,0
356,1421982000,1.1360999999999999,1.1373,1.13583,1.13609,3325,17,0
357,1421985600,1.13606,1.13685,1.13594,1.13623,2409,17,0
358,1421989200,1.13622,1.13668,1.13604,1.13632,1820,17,0
359,1421992800,1.13633,1.13653,1.13403,1.13415,2078,17,0
360,1421996400,1.13416,1.13466,1.13136,1.13349,4724,17,0
361,1422000000,1.1335,1.13415,1.13159,1.1335600000000001,4764,17,0
362,1422003600,1.13353,1.13482,1.13283,1.13447,5680,17,0
363,1422007200,1.1345,1.13555,1.12572,1.12724,10796,17,0
364,1422010800,1.12726,1.12896,1.12301,1.12329,10941,17,0
365,1422014400,1.1233,1.1245,1.12186,1.12339,6682,17,0
366,1422018000,1.1234,1.1247,1.11692,1.1172,7366,17,0
367,1422021600,1.11725,1.11978,1.11137,1.11854,13691,17,0
368,1422025200,1.11853,1.12355,1.11647,1.12347,12241,17,0
369,1422028800,1.12346,1.12605,1.12094,1.12432,11380,17,0
370,1422032400,1.12431,1.12882,1.12323,1.12451,11735,17,0
371,1422036000,1.12452,1.12868,1.12438,1.12766,8912,17,0
372,1422039600,1.12767,1.12831,1.12515,1.12546,4736,17,0
373,1422043200,1.12544,1.12568,1.1217,1.12183,4640,17,0
374,1422046800,1.12183,1.12457,1.12177,1.12456,3541,17,0
375,1422050400,1.12455,1.12472,1.12068,1.12071,3051,17,0
376,1422054000,1.12072,1.12341,1.12042,1.12042,2420,17,0
377,1422230400,1.11485,1.11565,1.1133,1.11425,1615,17,0
378,1422234000,1.11425,1.11482,1.10969,1.1141,6007,17,0
379,1422237600,1.1141,1.12012,1.11369,1.11659,7426,17,0
380,1422241200,1.11658,1.11895,1.11621,1.11682,3580,17,0
381,1422244800,1.11682,1.1172900000000001,1.11505,1.11533,3290,17,0
382,1422248400,1.11534,1.11771,1.11533,1.11751,2635,17,0
383,1422252000,1.11751,1.11818,1.11703,1.11718,1605,17,0
384,1422255600,1.11718,1.1194,1.11716,1.11847,2489,17,0
385,1422259200,1.11852,1.12175,1.11848,1.12158,3993,17,0
386,1422262800,1.1216,1.12419,1.11938,1.12374,6896,17,0
387,1422266400,1.1237300000000001,1.12487,1.12144,1.12367,8669,16,0
388,1422270000,1.12367,1.12612,1.12234,1.12498,8119,17,0
389,1422273600,1.12497,1.12525,1.12258,1.12284,4774,17,0
390,1422277200,1.12283,1.12483,1.12234,1.12234,4676,17,0
391,1422280800,1.12232,1.12472,1.12206,1.12441,4397,17,0
392,1422284400,1.12443,1.12762,1.12368,1.12679,7082,17,0
393,1422288000,1.12681,1.1273900000000001,1.12492,1.12709,6146,17,0
394,1422291600,1.12709,1.12843,1.12503,1.12551,6923,17,0
395,1422295200,1.12551,1.12903,1.12548,1.12883,6649,17,0
396,1422298800,1.12882,1.12946,1.1264,1.12788,3602,17,0
397,1422302400,1.12788,1.1282,1.12689,1.1274,2817,17,0
